자치구,행정동,사업장명,경도,위도
용산구,보광동,보광신동아경로당,127.0018511,37.5258603
용산구,한강로3가,삼오경로당,126.9652008,37.52594592
양천구,목동,현대1차아파트경로당,126.8727008,37.5259857
영등포구,양평동3가,양평역월드메르디앙아파트경로당,126.8867681,37.52600606
영등포구,양평동3가,삼천리아파트경로당,126.8855821,37.52613313
용산구,보광동,보광(사립),126.9975861,37.5261888
용산구,보광동,오복,126.9989836,37.52622009
양천구,신월동,신곡 경로당,126.8451088,37.52626899
용산구,보광동,새로나,127.000172,37.52627217
용산구,보광동,우리들경로당,127.000172,37.52627217
용산구,동빙고동,동빙고군인아파트(사립),126.993427,37.52639623
양천구,신정동,청솔 경로당,126.8583993,37.52643668
영등포구,당산동3가,문화경로당,126.898255,37.5265373
영등포구,양평동3가,우림루미아트경로당,126.8880217,37.52661877
영등포구,여의도동,롯데케슬엠파이어 경로당,126.9301671,37.52678492
용산구,보광동,보광동제2,127.001836,37.52682798
영등포구,양평동3가,구립적십자경로당,126.8874305,37.52687409
영등포구,양평동3가,구립양평3가경로당,126.8874305,37.52687409
양천구,신정동,양동 경로당,126.8507589,37.52687714
강남구,청담동,청담현대3차(아)경로당,127.0530712,37.52692428
강동구,둔촌동,둔촌프라자아파트 경로당,127.1423545,37.52718829
강동구,둔촌동,둔촌현대4차아파트경로당,127.1423545,37.52718829
강동구,둔촌동,둔촌동아아파트 경로당,127.1423545,37.52718829
강동구,둔촌동,신성둔촌미소지움1차아파트 경로당,127.1423545,37.52718829
강동구,둔촌동,한솔솔파크 한솔경로당,127.1423545,37.52718829
강동구,둔촌동,신성둔촌미소지움2차아파트 경로당,127.1423545,37.52718829
영등포구,양평동3가,경남아파트경로당,126.8883431,37.52721725
송파구,풍납동,쌍용아파트,127.1177032,37.52725183
송파구,풍납동,풍납쌍용(아)경로당,127.1177032,37.52725183
강남구,청담동,청수경로당,127.0496825,37.52743077
강남구,청담동,구립청수경로당,127.0496825,37.52743077
강남구,청담동,청수경로당,127.0496825,37.52743077
강동구,둔촌동,둔촌2동 어르신사랑방,127.1473571,37.52774951
영등포구,당산동4가,삼성2차아파트경로당,126.8984323,37.52785399
영등포구,당산동4가,한강아파트경로당,126.9027441,37.52796178
용산구,보광동,보광제1경로당,127.001107,37.5279838
광진구,자양동,자양현대3차아파트경로당,127.0835707,37.52800181
강동구,둔촌동,둔촌현대3차아파트경로당,127.1438259,37.52803831
광진구,자양동,한솔리베르아파트경로당,127.0846787,37.52814085
광진구,자양동,로얄아파트경로당,127.0814031,37.52820163
양천구,신정동,서부 경로당,126.8599541,37.5282909
영등포구,양평동3가,삼호아파트경로당,126.8927778,37.52832139
광진구,자양동,현대강변아파트경로당,127.0859098,37.5284372
용산구,한남동,한남힐스테이트 경로당,127.0038475,37.52844217
용산구,한남동,한남현대홈타운,127.0038475,37.52844217
영등포구,당산동4가,당산금호어울림아파트경로당,126.9012425,37.52844878
강동구,성내동,성내천경로당,127.1240327,37.52851982
양천구,신월동,곰달래 경로당,126.8348134,37.52861341
광진구,자양동,자양경남아파트경로당,127.0789666,37.52894778
양천구,목동,목동현대아이파크경로당,126.864994,37.52899279
양천구,목동,목동아파트4단지 경로당,126.864994,37.52899279
강동구,둔촌동,둔촌신동아(아)경로당,127.1417026,37.52913884
강동구,성내동,선린공원 어르신사랑방,127.1300269,37.52927481
강동구,성내동,올림픽파크한양수자인경로당,127.1300269,37.52927481
강동구,성내동,성내3동제1경로당,127.1300269,37.52927481
강동구,성내동,성내2동경로당,127.1300269,37.52927481
강동구,성내동,성내현대아파트경로당,127.1300269,37.52927481
강동구,성내동,성내코오롱아파트경로당,127.1300269,37.52927481
강동구,성내동,둔촌역청구아파트경로당,127.1300269,37.52927481
영등포구,당산동4가,구립남부경로당,126.8974548,37.52927889
용산구,보광동,보광동 제3,126.9980697,37.52932925
송파구,풍납동,풍납현대아파트,127.1189023,37.52938645
송파구,풍납동,한강 극동아파트,127.1127414,37.52943115
영등포구,영등포동8가,삼환아파트경로당,126.9050876,37.529457
광진구,자양동,자양대아아파트경로당,127.0839273,37.52947766
용산구,한강로3가,한강로3가,126.9568965,37.52948773
강서구,화곡동,곰달래 경로당,126.8406925,37.5295251
강동구,둔촌동,둔촌하이츠아파트경로당,127.1423998,37.52952678
영등포구,당산동4가,당산현대5차아파트경로당,126.9008127,37.52964045
용산구,한남동,한남리버탑경로당,127.0083321,37.52971947
강동구,성내동,구립) 성내1동경로당,127.1267082,37.52973459
영등포구,당산동4가,유원A제1경로당,126.8961323,37.52988465
송파구,풍납동,해모로 경로당,127.1171196,37.5299446
용산구,이태원동,청화아파트(사립),126.994807,37.52994796
강서구,화곡동,하마터 경로당,126.8536493,37.53000624
영등포구,영등포동8가,당산푸르지오경로당,126.9063416,37.5300551
용산구,한남동,한남1동 제2,127.0036044,37.53009993
영등포구,당산동5가,상아아파트경로당,126.9030939,37.53011528
광진구,자양동,자양제1경로당,127.0824012,37.53018053
강서구,화곡동,화곡일심 경로당,126.8514404,37.53021233
강서구,화곡동,구립예촌 경로당,126.8421258,37.53042649
양천구,목동,대원칸타빌1차아파트,126.8709893,37.53043641
양천구,목동,달거리 경로당,126.8709893,37.53043641
양천구,목동,용왕 경로당,126.8709893,37.53043641
양천구,목동,목동아파트1단지 경로당,126.8709893,37.53043641
양천구,목동,목동아파트5단지 경로당,126.8709893,37.53043641
양천구,목동,세종그랑시아(아) 경로당,126.8709893,37.53043641
양천구,목동,목동성원아파트 경로당,126.8709893,37.53043641
양천구,목동,한신아파트 경로당,126.8709893,37.53043641
영등포구,당산동5가,당산효성1차(아)경로당,126.9017732,37.53062046
강남구,압구정동,동호(아)경로당,127.0261368,37.53062508
강남구,압구정동,동호경로당,127.0261368,37.53062508
강남구,압구정동,동호경로당,127.0261368,37.53062508
강남구,압구정동,동호경로당,127.0261368,37.53062508
강남구,압구정동,현대(아)경로당,127.0308092,37.53066864
강동구,성내동,성내 삼성A경로당,127.1259879,37.53076052
강남구,압구정동,한양(아)경로당,127.0368652,37.53090774
송파구,풍납동,현대홈타운,127.1185334,37.53102511
영등포구,당산동5가,당산2차효성타운경로당,126.9006734,37.53104923
영등포구,당산동4가,현대3차아파트경로당,126.8963833,37.53106032
송파구,풍납동,풍산경로당,127.1166526,37.53112601
강서구,화곡동,화친경로당,126.8593594,37.53120998
강남구,압구정동,현대(아)경로당,127.0354393,37.5312147
양천구,신월동,신남 경로당,126.8302057,37.53126681
용산구,보광동,우사단 경로당,126.9984052,37.53137318
용산구,보광동,우사단 경로당,126.9984052,37.53137318
광진구,자양동,한양아파트경로당,127.0910008,37.53144418
영등포구,양평동3가,거성파스텔아파트경로당,126.891879,37.53149939
강동구,성내동,구립 안말경로당,127.1299472,37.53150649
강동구,둔촌동,선린경로당,127.1445844,37.53151516
송파구,풍납동,토성 경로당,127.1195647,37.53155693
송파구,풍납동,토성경로당,127.1195647,37.53155693
용산구,한강로2가,한마음,126.9686836,37.5315623
용산구,한강로2가,용산파크이편한세상,126.9686836,37.5315623
양천구,목동,마장 경로당,126.8663451,37.53162642
강동구,성내동,성안마을청구A경로당,127.1245316,37.53171208
영등포구,양평동3가,6차현대아파트경로당,126.8935106,37.53184875
영등포구,당산동5가,당산삼성래미안아파트경로당,126.9030649,37.53195636
광진구,자양동,자양3동경로당,127.0743832,37.53200758
양천구,신월동,월성 경로당,126.8357922,37.53203407
양천구,신월동,월성경로당,126.8357922,37.53203407
영등포구,양평동3가,현대아파트경로당,126.895595,37.53206595
강서구,화곡동,화곡경로당,126.8477766,37.53209445
양천구,목동,목동트윈빌 경로당,126.8768181,37.53218066
강동구,성내동,성내삼성목련A 경로당,127.1265467,37.53220026
광진구,자양동,삼성아파트경로당,127.0716287,37.532214
광진구,자양동,자양제2경로당,127.0881394,37.53254917
광진구,자양동,한강우성아파트경로당,127.0657222,37.53257369
광진구,자양동,한강우성아파트 경로당,127.0657222,37.53257369
송파구,풍납동,현대아파트,127.1162584,37.53261611
양천구,신월동,신대 경로당,126.8313273,37.53263676
양천구,신월동,신대경로당,126.8313273,37.53263676
강동구,둔촌동,약수경로당,127.1408605,37.53278971
양천구,신월동,신정뉴타운 두산위브아파트경로당,126.8315359,37.53281582
양천구,신월동,신남 경로당,126.8315359,37.53281582
양천구,신월동,뜨라네경로당,126.8315359,37.53281582
양천구,신월동,신정뉴타운롯데캐슬,126.8315359,37.53281582
양천구,신월동,수명산SK뷰 아파트 경로당,126.8315359,37.53281582
양천구,신월동,동방아파트 경로당,126.8315359,37.53281582
광진구,자양동,중앙경로당,127.0780925,37.53296349
광진구,자양동,이튼타워리버3차경로당,127.0680603,37.53298925
용산구,한강로2가,한강우람경로당,126.9710197,37.53301297
광진구,자양동,한양아파트 경로당,127.0908458,37.53302798
영등포구,당산동5가,유원제2아파트경로당,126.8985536,37.53305765
강서구,화곡동,골안말 경로당,126.8560956,37.53325105
광진구,자양동,우성2차아파트 경로당,127.0739847,37.53326825
강동구,성내동,성내1차e편한세상A경로당,127.1309521,37.53329459
용산구,한남동,한남제1,127.0084309,37.53335707
송파구,풍납동,대아(아)경로당,127.1182134,37.53343408
광진구,자양동,자양10차현대홈타운경로당,127.0704995,37.53344959
광진구,자양동,자양8차현대홈타운경로당,127.0720331,37.53348596
광진구,자양동,광진한화꿈에그린아파트경로당,127.0618466,37.53363761
강서구,화곡동,화곡대림아파트 경로당,126.837357,37.53364623
송파구,풍납동,풍납제1,127.1200609,37.53368414
광진구,자양동,자양9차현대홈타운경로당,127.0691964,37.53374102
광진구,자양동,자양9차현대홈타운 경로당,127.0691964,37.53374102
강동구,성내동,구립)웃말경로당,127.1275138,37.53374264
용산구,이태원동,이태원1 할머니(사립),126.9939219,37.53381096
용산구,원효로4가,청심경로당,126.9506329,37.53384315
양천구,신월동,신원 경로당,126.8278672,37.53399381
강서구,화곡동,무지개경로당,126.8608369,37.53403691
용산구,이태원동,이화경로당,126.9933848,37.53409159
송파구,풍납동,미성아파트,127.1137527,37.53417962
광진구,자양동,자양2차현대아파트경로당,127.0706237,37.53419509
영등포구,당산동,삼성1차아파트경로당,126.9057124,37.53420524
영등포구,양평동4가,성원아파트경로당,126.8939361,37.53429364
용산구,원효로3가,원효로 경로당,126.9576353,37.53430511
영등포구,당산동5가,성원아파트경로당,126.8995625,37.53441479
강동구,길동,구립 무궁화경로당,127.1427123,37.53448596
강동구,길동,길동우성아파트경로당,127.1427123,37.53448596
강동구,길동,길동현대A경로당,127.1427123,37.53448596
광진구,자양동,자마장 경로당,127.0824026,37.53452128
송파구,풍납동,극동아파트,127.1208181,37.53454967
용산구,용산동3가,삼각지,126.9754695,37.53462875
용산구,한남동,한남제2경로당,127.0005521,37.53462986
용산구,한남동,매봉경로당,127.0005521,37.53462986
용산구,한남동,일심,127.0005521,37.53462986
양천구,목동,목동아파트6단지 경로당,126.8848161,37.53464243
양천구,신월동,경복 경로당,126.8260986,37.53477356
용산구,이태원동,이태원남부 경로당,126.9915141,37.53486778
영등포구,당산동6가,구립당산2경로당,126.903938,37.53492299
용산구,이태원동,조양경로당,126.9875904,37.53508331
광진구,자양동,노유2동제2경로당,127.0653027,37.53519682
성동구,성수동2가,청구강변아파트경로당,127.0548022,37.5352464
성동구,성수동2가,강변임광아파트경로당,127.0570055,37.53524968
용산구,이태원동,이태원1동,126.992463,37.53527672
광진구,구의동,강변우성아파트경로당,127.0929308,37.53534004
성동구,성수동2가,뚝섬실버문화센터,127.0536619,37.5353882
