,사업장명,위도,경도,ADDRESS
1144,구립당산1동경로당,37.52307006,126.8984693,당산동1가
1145,늘푸른 경로당,37.52310612,126.8333361,신월동
1146,현대한강아파트(사립),37.52332404,126.9575762,이촌동
1147,현대한강(아)경로당,37.52332404,126.9575762,이촌동
1148,구립양평1동경로당,37.52332543,126.88821370000001,양평동1가
1149,서빙고(할머니),37.52332599,126.9937347,서빙고동
1150,신월4동 롯데캐슬아파트 경로당,37.52332801,126.8400929,신월동
1151,신안파크아파트 경로당,37.52337656,126.8295794,신월동
1152,한신(아) 경로당,37.52346221,126.88822340000002,양평동1가
1153,목동현대아파트 경로당,37.52346726,126.87173659999999,목동
1154,대림아파트 경로당,37.52350187,126.87425970000001,목동
1155,현대아파트경로당,37.52350706,126.8948801,당산동2가
1156,압구정복지센터경로당,37.52356299,127.03818000000001,신사동
1157,대림아파트 경로당,37.52371209,126.8448736,신월동
1158,대우유로카운티경로당,37.52373652,127.04980659999998,청담동
1159,둔촌1동제2(여)경로당,37.52376921,127.14164199999999,둔촌동
1160,상록수아파트경로당,37.52377745,126.88354029999999,양평동2가
1161,동아그린아파트경로당,37.52393562,126.9580327,이촌동
1162,경남아파트경로당,37.52396076,126.902707,영등포동7가
1163,압구정1동경로당,37.52397858,127.03226310000001,신사동
1164,로데오현대아파트경로당,37.52398503,127.02277450000001,신사동
1165,구립영중경로당,37.52401557,126.9071146,영등포동7가
1166,SH아파트경로당,37.52420944,126.9015219,당산동3가
1167,당곡 경로당,37.5242367,126.8427967,신월동
1168,둔촌1동제1(여)경로당,37.52433038,127.1362632,둔촌동
1169,한강로2가,37.52435456,126.9694003,한강로3가
1170,청목경로당,37.52438173,126.87277890000001,목동
1171,삼성아파트경로당,37.52439611,126.88257069999999,양평동2가
1172,태양 경로당,37.52439799,126.83860049999998,신월동
1173,동부센트레빌경로당,37.52445676,126.90043490000002,당산동3가
1174,용산 푸르지오파크타운 경로당,37.52450373,126.9944131,동빙고동
1175,성내3동제2경로당,37.5248609,127.13132279999999,성내동
1176,청담자이(아)경로당,37.52502933,127.049233,청담동
1177,대림(아)경로당(청담동),37.52502933,127.049233,청담동
1178,양천벽산블루밍아파트경로당,37.5250642,126.8387344,신월동
1179,청담경로당,37.52515752,127.0440608,청담동
1180,이촌2동 할머니 경로당,37.52521831,126.9549285,이촌동
1181,이촌2동 할아버지(사립),37.52521831,126.9549285,이촌동
1182,오목 경로당,37.52522874,126.87226129999999,목동
1183,월드메르디앙 3차아파트 경로당,37.52532456,126.87610259999998,목동
1184,보광동제1,37.52582166,127.00062220000001,보광동
1185,한양아파트 경로당,37.52584858,126.8967136,당산동3가
1186,동부센트레빌 경로당,37.52584858,126.8967136,당산동3가
1187,목1동 트라팰리스 경로당,37.52585459,126.87127199999999,목동
1188,보광신동아경로당,37.5258603,127.0018511,보광동
1189,삼오경로당,37.52594592,126.96520079999999,한강로3가
1190,현대1차아파트경로당,37.5259857,126.87270079999999,목동
1191,양평역월드메르디앙아파트경로당,37.52600606,126.88676809999998,양평동3가
1192,삼천리아파트경로당,37.52613313,126.8855821,양평동3가
1193,보광(사립),37.5261888,126.9975861,보광동
1194,오복,37.52622009,126.99898359999999,보광동
1195,신곡 경로당,37.52626899,126.8451088,신월동
1196,새로나,37.52627217,127.00017199999999,보광동
1197,우리들경로당,37.52627217,127.00017199999999,보광동
1198,동빙고군인아파트(사립),37.52639623,126.993427,동빙고동
1199,청솔 경로당,37.52643668,126.8583993,신정동
1200,문화경로당,37.526537299999994,126.898255,당산동3가
1201,우림루미아트경로당,37.52661877,126.8880217,양평동3가
1202,롯데케슬엠파이어 경로당,37.52678492,126.93016709999999,여의도동
1203,보광동제2,37.52682798,127.00183600000001,보광동
1204,구립적십자경로당,37.52687409,126.8874305,양평동3가
1205,구립양평3가경로당,37.52687409,126.8874305,양평동3가
1206,양동 경로당,37.52687714,126.85075890000002,신정동
1207,청담현대3차(아)경로당,37.52692428,127.0530712,청담동
1208,둔촌프라자아파트 경로당,37.52718829,127.1423545,둔촌동
1209,둔촌현대4차아파트경로당,37.52718829,127.1423545,둔촌동
1210,둔촌동아아파트 경로당,37.52718829,127.1423545,둔촌동
1211,신성둔촌미소지움1차아파트 경로당,37.52718829,127.1423545,둔촌동
1212,한솔솔파크 한솔경로당,37.52718829,127.1423545,둔촌동
1213,신성둔촌미소지움2차아파트 경로당,37.52718829,127.1423545,둔촌동
1214,경남아파트경로당,37.52721725,126.88834309999999,양평동3가
1215,쌍용아파트,37.52725183,127.11770320000001,풍납동
1216,풍납쌍용(아)경로당,37.52725183,127.11770320000001,풍납동
1217,청수경로당,37.52743077,127.04968249999999,청담동
1218,구립청수경로당,37.52743077,127.04968249999999,청담동
1219,청수경로당,37.52743077,127.04968249999999,청담동
1220,둔촌2동 어르신사랑방,37.52774951,127.1473571,둔촌동
1221,삼성2차아파트경로당,37.52785399,126.89843229999998,당산동4가
1222,한강아파트경로당,37.52796178,126.90274409999999,당산동4가
1223,보광제1경로당,37.5279838,127.001107,보광동
1224,자양현대3차아파트경로당,37.52800181,127.0835707,자양동
1225,둔촌현대3차아파트경로당,37.52803831,127.14382590000001,둔촌동
1226,한솔리베르아파트경로당,37.52814085,127.0846787,자양동
1227,로얄아파트경로당,37.52820163,127.0814031,자양동
1228,서부 경로당,37.5282909,126.8599541,신정동
1229,삼호아파트경로당,37.52832139,126.89277779999999,양평동3가
1230,현대강변아파트경로당,37.528437200000006,127.0859098,자양동
1231,한남힐스테이트 경로당,37.52844217,127.0038475,한남동
1232,한남현대홈타운,37.52844217,127.0038475,한남동
1233,당산금호어울림아파트경로당,37.52844878,126.90124250000001,당산동4가
1234,성내천경로당,37.52851982,127.1240327,성내동
1235,곰달래 경로당,37.52861341,126.8348134,신월동
1236,자양경남아파트경로당,37.52894778,127.0789666,자양동
1237,목동현대아이파크경로당,37.52899279,126.864994,목동
1238,목동아파트4단지 경로당,37.52899279,126.864994,목동
1239,둔촌신동아(아)경로당,37.52913884,127.14170259999999,둔촌동
1240,선린공원 어르신사랑방,37.52927481,127.1300269,성내동
1241,올림픽파크한양수자인경로당,37.52927481,127.1300269,성내동
1242,성내3동제1경로당,37.52927481,127.1300269,성내동
1243,성내2동경로당,37.52927481,127.1300269,성내동
1244,성내현대아파트경로당,37.52927481,127.1300269,성내동
1245,성내코오롱아파트경로당,37.52927481,127.1300269,성내동
1246,둔촌역청구아파트경로당,37.52927481,127.1300269,성내동
1247,구립남부경로당,37.52927889,126.89745479999999,당산동4가
1248,보광동 제3,37.52932925,126.99806969999999,보광동
1249,풍납현대아파트,37.52938645,127.1189023,풍납동
1250,한강 극동아파트,37.52943115,127.1127414,풍납동
1251,삼환아파트경로당,37.529457,126.90508759999999,영등포동8가
1252,자양대아아파트경로당,37.52947766,127.0839273,자양동
1253,한강로3가,37.52948773,126.95689650000001,한강로3가
1254,곰달래 경로당,37.5295251,126.8406925,화곡동
1255,둔촌하이츠아파트경로당,37.52952678,127.14239979999999,둔촌동
1256,당산현대5차아파트경로당,37.52964045,126.9008127,당산동4가
1257,한남리버탑경로당,37.52971947,127.0083321,한남동
1258,구립) 성내1동경로당,37.52973459,127.1267082,성내동
1259,유원A제1경로당,37.52988465,126.89613229999999,당산동4가
1260,해모로 경로당,37.5299446,127.1171196,풍납동
1261,청화아파트(사립),37.52994796,126.99480700000001,이태원동
1262,하마터 경로당,37.53000624,126.8536493,화곡동
1263,당산푸르지오경로당,37.530055100000006,126.90634159999999,영등포동8가
1264,한남1동 제2,37.53009993,127.0036044,한남동
1265,상아아파트경로당,37.53011528,126.9030939,당산동5가
1266,자양제1경로당,37.53018053,127.0824012,자양동
1267,화곡일심 경로당,37.53021233,126.85144040000002,화곡동
1268,구립예촌 경로당,37.53042649,126.84212579999999,화곡동
1269,대원칸타빌1차아파트,37.53043641,126.87098929999999,목동
1270,달거리 경로당,37.53043641,126.87098929999999,목동
1271,용왕 경로당,37.53043641,126.87098929999999,목동
1272,목동아파트1단지 경로당,37.53043641,126.87098929999999,목동
1273,목동아파트5단지 경로당,37.53043641,126.87098929999999,목동
1274,세종그랑시아(아) 경로당,37.53043641,126.87098929999999,목동
1275,목동성원아파트 경로당,37.53043641,126.87098929999999,목동
1276,한신아파트 경로당,37.53043641,126.87098929999999,목동
1277,당산효성1차(아)경로당,37.53062046,126.90177320000001,당산동5가
1278,동호(아)경로당,37.53062508,127.0261368,압구정동
1279,동호경로당,37.53062508,127.0261368,압구정동
1280,동호경로당,37.53062508,127.0261368,압구정동
1281,동호경로당,37.53062508,127.0261368,압구정동
1282,현대(아)경로당,37.53066864,127.0308092,압구정동
1283,성내 삼성A경로당,37.53076052,127.1259879,성내동
1284,한양(아)경로당,37.53090774,127.0368652,압구정동
1285,현대홈타운,37.53102511,127.1185334,풍납동
1286,당산2차효성타운경로당,37.53104923,126.90067340000002,당산동5가
1287,현대3차아파트경로당,37.53106032,126.89638329999998,당산동4가
1288,풍산경로당,37.53112601,127.11665259999998,풍납동
1289,화친경로당,37.53120998,126.8593594,화곡동
1290,현대(아)경로당,37.53121470000001,127.0354393,압구정동
1291,신남 경로당,37.53126681,126.83020570000001,신월동
1292,우사단 경로당,37.53137318,126.99840520000001,보광동
1293,우사단 경로당,37.53137318,126.99840520000001,보광동
1294,한양아파트경로당,37.53144418,127.09100079999999,자양동
1295,거성파스텔아파트경로당,37.53149939,126.891879,양평동3가
1296,구립 안말경로당,37.53150649,127.1299472,성내동
1297,선린경로당,37.53151516,127.1445844,둔촌동
1298,토성 경로당,37.53155693,127.11956470000001,풍납동
1299,토성경로당,37.53155693,127.11956470000001,풍납동
1300,한마음,37.5315623,126.96868359999999,한강로2가
1301,용산파크이편한세상,37.5315623,126.96868359999999,한강로2가
1302,마장 경로당,37.53162642,126.86634509999999,목동
1303,성안마을청구A경로당,37.53171208,127.12453159999998,성내동
1304,6차현대아파트경로당,37.53184875,126.89351059999998,양평동3가
1305,당산삼성래미안아파트경로당,37.53195636,126.9030649,당산동5가
1306,자양3동경로당,37.53200758,127.0743832,자양동
1307,월성 경로당,37.53203407,126.8357922,신월동
1308,월성경로당,37.53203407,126.8357922,신월동
1309,현대아파트경로당,37.53206595,126.895595,양평동3가
1310,화곡경로당,37.53209445,126.84777659999999,화곡동
1311,목동트윈빌 경로당,37.53218066,126.87681809999998,목동
1312,성내삼성목련A 경로당,37.53220026,127.12654669999999,성내동
1313,삼성아파트경로당,37.532214,127.0716287,자양동
1314,자양제2경로당,37.53254917,127.0881394,자양동
1315,한강우성아파트경로당,37.53257369,127.06572220000001,자양동
1316,한강우성아파트 경로당,37.53257369,127.06572220000001,자양동
1317,현대아파트,37.53261611,127.1162584,풍납동
1318,신대 경로당,37.53263676,126.8313273,신월동
1319,신대경로당,37.53263676,126.8313273,신월동
1320,약수경로당,37.53278971,127.1408605,둔촌동
1321,신정뉴타운 두산위브아파트경로당,37.53281582,126.83153590000002,신월동
1322,신남 경로당,37.53281582,126.83153590000002,신월동
1323,뜨라네경로당,37.53281582,126.83153590000002,신월동
1324,신정뉴타운롯데캐슬,37.53281582,126.83153590000002,신월동
1325,수명산SK뷰 아파트 경로당,37.53281582,126.83153590000002,신월동
1326,동방아파트 경로당,37.53281582,126.83153590000002,신월동
1327,중앙경로당,37.53296349,127.07809250000001,자양동
1328,이튼타워리버3차경로당,37.53298925,127.06806029999998,자양동
1329,한강우람경로당,37.53301297,126.9710197,한강로2가
1330,한양아파트 경로당,37.53302798,127.09084579999998,자양동
1331,유원제2아파트경로당,37.53305765,126.89855359999999,당산동5가
