,lgdng_cd,ctpv_nm,행정동,법정동,adstrd_cd,admn_inst_cd
7306,4315033033,충청북도,수산면,도전리,3303033,4315033000
7307,4315033034,충청북도,수산면,율지리,3303033,4315033000
7308,4315033035,충청북도,수산면,지곡리,3303033,4315033000
7309,4315033036,충청북도,수산면,서곡리,3303033,4315033000
7310,4315033037,충청북도,수산면,오티리,3303033,4315033000
7311,4315033038,충청북도,수산면,성리,3303033,4315033000
7312,4315033039,충청북도,수산면,상천리,3303033,4315033000
7313,4315033040,충청북도,수산면,하천리,3303033,4315033000
7314,4315033041,충청북도,수산면,능강리,3303033,4315033000
7315,4315033042,충청북도,수산면,고명리,3303033,4315033000
7316,4315034000,충청북도,덕산면,덕산면,3303034,4315034000
7317,4315034021,충청북도,덕산면,도전리,3303034,4315034000
7318,4315034022,충청북도,덕산면,성암리,3303034,4315034000
7319,4315034023,충청북도,덕산면,신현리,3303034,4315034000
7320,4315034024,충청북도,덕산면,수산리,3303034,4315034000
7321,4315034025,충청북도,덕산면,월악리,3303034,4315034000
7322,4315034026,충청북도,덕산면,도기리,3303034,4315034000
7323,4315034027,충청북도,덕산면,선고리,3303034,4315034000
7324,4315035000,충청북도,한수면,한수면,3303035,4315035000
7325,4315035021,충청북도,한수면,황강리,3303035,4315035000
7326,4315035022,충청북도,한수면,서창리,3303035,4315035000
7327,4315035023,충청북도,한수면,덕곡리,3303035,4315035000
7328,4315035024,충청북도,한수면,한천리,3303035,4315035000
7329,4315035025,충청북도,한수면,역리,3303035,4315035000
7330,4315035026,충청북도,한수면,북노리,3303035,4315035000
7331,4315035027,충청북도,한수면,상노리,3303035,4315035000
7332,4315035028,충청북도,한수면,탄지리,3303035,4315035000
7333,4315035029,충청북도,한수면,복평리,3303035,4315035000
7334,4315035030,충청북도,한수면,송계리,3303035,4315035000
7335,4315036000,충청북도,백운면,백운면,3303036,4315036000
7336,4315036021,충청북도,백운면,평동리,3303036,4315036000
7337,4315036022,충청북도,백운면,운학리,3303036,4315036000
7338,4315036023,충청북도,백운면,덕동리,3303036,4315036000
7339,4315036024,충청북도,백운면,화당리,3303036,4315036000
7340,4315036025,충청북도,백운면,도곡리,3303036,4315036000
7341,4315036026,충청북도,백운면,방학리,3303036,4315036000
7342,4315036027,충청북도,백운면,모정리,3303036,4315036000
7343,4315036028,충청북도,백운면,애련리,3303036,4315036000
7344,4315036029,충청북도,백운면,원월리,3303036,4315036000
7345,4315038000,충청북도,송학면,송학면,3303037,4315038000
7346,4315038021,충청북도,송학면,무도리,3303037,4315038000
7347,4315038022,충청북도,송학면,장곡리,3303037,4315038000
7348,4315038023,충청북도,송학면,입석리,3303037,4315038000
7349,4315038024,충청북도,송학면,시곡리,3303037,4315038000
7350,4315038025,충청북도,송학면,도화리,3303037,4315038000
7351,4315038026,충청북도,송학면,포전리,3303037,4315038000
7352,4315038027,충청북도,송학면,송한리,3303037,4315038000
7353,4315038028,충청북도,송학면,오미리,3303037,4315038000
7354,4315010500,충청북도,교동,교동,3303051,4315051000
7355,4315011600,충청북도,교동,장락동,3303051,4315051000
7356,4315011400,충청북도,의림지동,모산동,3303073,4315051800
7357,4315011500,충청북도,의림지동,고암동,3303073,4315051800
7358,4315010100,충청북도,중앙동,의림동,3303074,4315052800
7359,4315010600,충청북도,중앙동,중앙로1가,3303074,4315052800
7360,4315010700,충청북도,중앙동,중앙로2가,3303074,4315052800
7361,4315010800,충청북도,중앙동,명동,3303074,4315052800
7362,4315010300,충청북도,남현동,동현동,3303070,4315053700
7363,4315010400,충청북도,남현동,남천동,3303070,4315053700
7364,4315010200,충청북도,영서동,서부동,3303071,4315054700
7365,4315011000,충청북도,영서동,영천동,3303071,4315054700
7366,4315012500,충청북도,영서동,천남동,3303071,4315054700
7367,4315012600,충청북도,영서동,신동,3303071,4315054700
7368,4315011100,충청북도,용두동,하소동,3303056,4315056000
7369,4315011200,충청북도,용두동,신월동,3303056,4315056000
7370,4315012400,충청북도,용두동,왕암동,3303056,4315056000
7371,4315011700,충청북도,신백동,흑석동,3303072,4315057700
7372,4315011800,충청북도,신백동,두학동,3303072,4315057700
7373,4315011900,충청북도,신백동,고명동,3303072,4315057700
7374,4315012000,충청북도,신백동,신백동,3303072,4315057700
7375,4315012700,충청북도,신백동,자작동,3303072,4315057700
7376,4315012800,충청북도,신백동,대랑동,3303072,4315057700
7377,4315011300,충청북도,청전동,청전동,3303059,4315059000
7378,4315010900,충청북도,화산동,화산동,3303060,4315060500
7379,4315012100,충청북도,화산동,강제동,3303060,4315060500
7380,4315012200,충청북도,화산동,명지동,3303060,4315060500
7381,4315012300,충청북도,화산동,산곡동,3303060,4315060500
7382,4372000000,충청북도,보은군,보은군,33320,4372000000
7383,4372025000,충청북도,보은읍,보은읍,3332011,4372025000
7384,4372025021,충청북도,보은읍,삼산리,3332011,4372025000
7385,4372025022,충청북도,보은읍,죽전리,3332011,4372025000
7386,4372025023,충청북도,보은읍,장신리,3332011,4372025000
7387,4372025024,충청북도,보은읍,교사리,3332011,4372025000
7388,4372025025,충청북도,보은읍,수정리,3332011,4372025000
7389,4372025026,충청북도,보은읍,지산리,3332011,4372025000
7390,4372025027,충청북도,보은읍,금굴리,3332011,4372025000
7391,4372025028,충청북도,보은읍,월송리,3332011,4372025000
7392,4372025029,충청북도,보은읍,어암리,3332011,4372025000
7393,4372025030,충청북도,보은읍,성주리,3332011,4372025000
7394,4372025031,충청북도,보은읍,이평리,3332011,4372025000
7395,4372025032,충청북도,보은읍,길상리,3332011,4372025000
7396,4372025033,충청북도,보은읍,대야리,3332011,4372025000
7397,4372025034,충청북도,보은읍,누청리,3332011,4372025000
7398,4372025035,충청북도,보은읍,강신리,3332011,4372025000
7399,4372025036,충청북도,보은읍,성족리,3332011,4372025000
7400,4372025037,충청북도,보은읍,종곡리,3332011,4372025000
7401,4372025038,충청북도,보은읍,학림리,3332011,4372025000
7402,4372025042,충청북도,보은읍,풍취리,3332011,4372025000
7403,4372025043,충청북도,보은읍,산성리,3332011,4372025000
7404,4372025044,충청북도,보은읍,중초리,3332011,4372025000
7405,4372025045,충청북도,보은읍,노티리,3332011,4372025000
7406,4372025046,충청북도,보은읍,용암리,3332011,4372025000
7407,4372025047,충청북도,보은읍,봉평리,3332011,4372025000
7408,4372025048,충청북도,보은읍,장속리,3332011,4372025000
7409,4372031500,충청북도,속리산면,속리산면,3332031,4372031500
7410,4372031521,충청북도,속리산면,상판리,3332031,4372031500
7411,4372031522,충청북도,속리산면,갈목리,3332031,4372031500
7412,4372031523,충청북도,속리산면,중판리,3332031,4372031500
7413,4372031524,충청북도,속리산면,하판리,3332031,4372031500
7414,4372031525,충청북도,속리산면,북암리,3332031,4372031500
7415,4372031526,충청북도,속리산면,백현리,3332031,4372031500
7416,4372031527,충청북도,속리산면,사내리,3332031,4372031500
7417,4372031528,충청북도,속리산면,삼가리,3332031,4372031500
7418,4372031529,충청북도,속리산면,구병리,3332031,4372031500
7419,4372031530,충청북도,속리산면,도화리,3332031,4372031500
7420,4372031531,충청북도,속리산면,만수리,3332031,4372031500
7421,4372032500,충청북도,장안면,장안면,3332032,4372032500
7422,4372032522,충청북도,장안면,서원리,3332032,4372032500
7423,4372032523,충청북도,장안면,개안리,3332032,4372032500
7424,4372032524,충청북도,장안면,황곡리,3332032,4372032500
7425,4372032525,충청북도,장안면,봉비리,3332032,4372032500
7426,4372032526,충청북도,장안면,불목리,3332032,4372032500
7427,4372032527,충청북도,장안면,오창리,3332032,4372032500
7428,4372032528,충청북도,장안면,장재리,3332032,4372032500
7429,4372032529,충청북도,장안면,구인리,3332032,4372032500
7430,4372032530,충청북도,장안면,장안리,3332032,4372032500
7431,4372033000,충청북도,마로면,마로면,3332033,4372033000
7432,4372033021,충청북도,마로면,관기리,3332033,4372033000
7433,4372033022,충청북도,마로면,수문리,3332033,4372033000
7434,4372033023,충청북도,마로면,오천리,3332033,4372033000
7435,4372033024,충청북도,마로면,세중리,3332033,4372033000
7436,4372033025,충청북도,마로면,변둔리,3332033,4372033000
7437,4372033026,충청북도,마로면,소여리,3332033,4372033000
7438,4372033027,충청북도,마로면,적암리,3332033,4372033000
7439,4372033028,충청북도,마로면,송현리,3332033,4372033000
7440,4372033029,충청북도,마로면,기대리,3332033,4372033000
7441,4372033030,충청북도,마로면,원정리,3332033,4372033000
7442,4372033031,충청북도,마로면,갈전리,3332033,4372033000
7443,4372033032,충청북도,마로면,한중리,3332033,4372033000
7444,4372033033,충청북도,마로면,임곡리,3332033,4372033000
7445,4372033034,충청북도,마로면,갈평리,3332033,4372033000
7446,4372034000,충청북도,탄부면,탄부면,3332034,4372034000
7447,4372034021,충청북도,탄부면,하장리,3332034,4372034000
7448,4372034022,충청북도,탄부면,구암리,3332034,4372034000
7449,4372034023,충청북도,탄부면,성지리,3332034,4372034000
7450,4372034024,충청북도,탄부면,덕동리,3332034,4372034000
7451,4372034025,충청북도,탄부면,매화리,3332034,4372034000
7452,4372034026,충청북도,탄부면,고승리,3332034,4372034000
7453,4372034027,충청북도,탄부면,상장리,3332034,4372034000
7454,4372034028,충청북도,탄부면,대양리,3332034,4372034000
7455,4372034029,충청북도,탄부면,벽지리,3332034,4372034000
7456,4372034030,충청북도,탄부면,장암리,3332034,4372034000
7457,4372034031,충청북도,탄부면,사직리,3332034,4372034000
7458,4372034032,충청북도,탄부면,평각리,3332034,4372034000
7459,4372034033,충청북도,탄부면,임한리,3332034,4372034000
7460,4372035000,충청북도,삼승면,삼승면,3332035,4372035000
7461,4372035021,충청북도,삼승면,원남리,3332035,4372035000
7462,4372035022,충청북도,삼승면,내망리,3332035,4372035000
7463,4372035023,충청북도,삼승면,탄금리,3332035,4372035000
7464,4372035024,충청북도,삼승면,달산리,3332035,4372035000
7465,4372035025,충청북도,삼승면,송죽리,3332035,4372035000
7466,4372035026,충청북도,삼승면,선곡리,3332035,4372035000
7467,4372035027,충청북도,삼승면,천남리,3332035,4372035000
7468,4372035028,충청북도,삼승면,상가리,3332035,4372035000
7469,4372035029,충청북도,삼승면,우진리,3332035,4372035000
7470,4372035030,충청북도,삼승면,둔덕리,3332035,4372035000
7471,4372035031,충청북도,삼승면,서원리,3332035,4372035000
7472,4372036000,충청북도,수한면,수한면,3332036,4372036000
7473,4372036021,충청북도,수한면,병원리,3332036,4372036000
7474,4372036022,충청북도,수한면,교암리,3332036,4372036000
7475,4372036023,충청북도,수한면,발산리,3332036,4372036000
7476,4372036024,충청북도,수한면,소계리,3332036,4372036000
7477,4372036025,충청북도,수한면,거현리,3332036,4372036000
7478,4372036026,충청북도,수한면,질신리,3332036,4372036000
7479,4372036027,충청북도,수한면,오정리,3332036,4372036000
7480,4372036028,충청북도,수한면,차정리,3332036,4372036000
7481,4372036029,충청북도,수한면,후평리,3332036,4372036000
7482,4372036030,충청북도,수한면,성리,3332036,4372036000
7483,4372036031,충청북도,수한면,묘서리,3332036,4372036000
7484,4372036032,충청북도,수한면,광촌리,3332036,4372036000
7485,4372036033,충청북도,수한면,장선리,3332036,4372036000
7486,4372036034,충청북도,수한면,동정리,3332036,4372036000
7487,4372036035,충청북도,수한면,산척리,3332036,4372036000
7488,4372036036,충청북도,수한면,율산리,3332036,4372036000
7489,4372036037,충청북도,수한면,노성리,3332036,4372036000
7490,4372037000,충청북도,회남면,회남면,3332037,4372037000
7491,4372037021,충청북도,회남면,신곡리,3332037,4372037000
7492,4372037022,충청북도,회남면,금곡리,3332037,4372037000
7493,4372037023,충청북도,회남면,조곡리,3332037,4372037000
7494,4372037024,충청북도,회남면,용호리,3332037,4372037000
7495,4372037025,충청북도,회남면,은운리,3332037,4372037000
7496,4372037026,충청북도,회남면,송포리,3332037,4372037000
7497,4372037027,충청북도,회남면,법수리,3332037,4372037000
7498,4372037028,충청북도,회남면,신추리,3332037,4372037000
7499,4372037029,충청북도,회남면,거교리,3332037,4372037000
7500,4372037040,충청북도,회남면,광포리,3332037,4372037000
7501,4372037031,충청북도,회남면,분저리,3332037,4372037000
7502,4372037032,충청북도,회남면,서탄리,3332037,4372037000
7503,4372037033,충청북도,회남면,산수리,3332037,4372037000
7504,4372037034,충청북도,회남면,매산리,3332037,4372037000
