행정동코드,행정동명,시간대구분,총생활인구수평균,60-64세,65세-69세,70세이상,노인(65세이상)생활인구수
11380570,대조동,저녁,34298.01019,1224.876489,902.5673624,1340.240771,2242.808133
11380570,대조동,밤,36960.42905,1277.218095,916.071754,1367.624319,2283.696073
11380580,응암1동,새벽,29848.95191,834.63755,631.0312192,984.4206631,1615.451882
11380580,응암1동,아침,27916.63437,798.0627668,584.0207168,913.6846934,1497.70541
11380580,응암1동,낮,23701.37948,735.3966711,530.5201695,829.3347796,1359.854949
11380580,응암1동,저녁,25440.57048,778.3946488,564.7153567,869.072327,1433.787684
11380580,응암1동,밤,28149.29196,822.7405536,606.2802058,927.7773342,1534.05754
11380590,응암2동,새벽,20945.00292,601.5644725,427.2830693,615.3890963,1042.672166
11380590,응암2동,아침,19448.11225,544.1393842,392.1003088,576.5841116,968.6844204
11380590,응암2동,낮,15511.76788,440.1255903,322.4638685,483.5795783,806.0434468
11380590,응암2동,저녁,16566.19953,483.1262968,346.7917901,518.8377703,865.6295604
11380590,응암2동,밤,19256.25601,542.8881231,386.5731663,564.1655616,950.7387279
11380631,신사1동,새벽,26217.10069,926.1860242,628.4248212,938.1051305,1566.529952
11380631,신사1동,아침,24960.20327,840.8797222,588.9713529,896.3648701,1485.336223
11380631,신사1동,낮,21638.23453,726.0372283,545.8719555,841.8603746,1387.73233
11380631,신사1동,저녁,24369.18092,871.4610285,624.7946099,968.1081523,1592.902762
11380631,신사1동,밤,26407.02666,939.688701,648.0113673,981.7875573,1629.798925
11380632,신사2동,새벽,18267.77457,712.6806468,514.8158713,776.8348572,1291.650729
11380632,신사2동,아침,17391.04295,635.9977032,480.910152,749.0652319,1229.975384
11380632,신사2동,낮,14040.33241,482.2119783,391.3544164,630.5117683,1021.866185
11380632,신사2동,저녁,14532.52273,559.8126506,430.8486924,657.1444056,1087.993098
11380632,신사2동,밤,16694.03497,653.6433772,473.9023948,714.013472,1187.915867
11380640,증산동,새벽,13476.60496,495.5070014,376.1184245,577.4497146,953.5681391
11380640,증산동,아침,13493.65762,480.1634377,368.9386935,571.5223034,940.4609969
11380640,증산동,낮,11844.20709,428.2355211,340.7657441,543.7502425,884.5159866
11380640,증산동,저녁,12552.0046,477.3775239,375.7409876,579.3464431,955.0874307
11380640,증산동,밤,13184.80436,487.8916725,375.5721453,573.9187193,949.4908646
11380650,수색동,새벽,12400.43395,431.5901061,288.9946247,443.0877096,732.0823343
11380650,수색동,아침,13224.69655,471.9559507,298.5871788,449.4350269,748.0222057
11380650,수색동,낮,11646.9006,411.7598588,275.3781678,425.7499383,701.1281061
11380650,수색동,저녁,12021.74804,408.2837425,281.0910433,438.6880692,719.7791125
11380650,수색동,밤,12399.39555,427.4392544,290.2864816,447.7151471,738.0016287
11380690,진관동,새벽,66322.1436,1890.383883,1414.015808,2027.850711,3441.866519
11380690,진관동,아침,65977.76911,1925.569256,1437.486387,2077.261559,3514.747946
11380690,진관동,낮,60640.26661,1864.022105,1415.48083,2111.705953,3527.186783
11380690,진관동,저녁,62446.98914,1878.266062,1412.261825,2098.604564,3510.866389
11380690,진관동,밤,65429.63752,1894.783676,1425.215412,2066.765689,3491.981101
11380530,불광2동,새벽,25738.63795,1023.675109,696.0134384,1095.749797,1791.763235
11380530,불광2동,아침,23741.61119,893.3587575,631.3795522,1003.913734,1635.293286
11380530,불광2동,낮,19693.9656,743.4371886,551.286659,883.7436803,1435.030339
11380530,불광2동,저녁,20521.49797,822.3377339,587.812502,929.5770699,1517.389572
11380530,불광2동,밤,23461.38911,928.3019036,640.8060311,1003.55153,1644.357561
11380600,응암3동,새벽,26377.61188,854.4254448,650.4328963,1025.814439,1676.247335
11380600,응암3동,아침,24722.15354,784.7147527,606.1617675,969.612528,1575.774296
11380600,응암3동,낮,21724.46877,764.9722322,596.9797923,945.752523,1542.732315
11380600,응암3동,저녁,23925.04738,898.1975356,673.7972,1043.098861,1716.896061
11380600,응암3동,밤,26492.89508,917.7980804,685.795326,1073.91002,1759.705346
11380625,역촌동,새벽,48725.31715,1525.508016,1118.88388,1676.983515,2795.867395
11380625,역촌동,아침,45612.33252,1375.895011,1023.102829,1573.420511,2596.52334
11380625,역촌동,낮,38876.49555,1201.415535,906.8738146,1407.879767,2314.753582
11380625,역촌동,저녁,42563.79832,1373.678901,1021.756168,1558.892524,2580.648692
11380625,역촌동,밤,47066.35019,1489.015057,1097.990526,1652.914875,2750.905401
11410520,천연동,새벽,18380.84549,552.6456167,400.9214579,625.1676139,1026.089072
11410520,천연동,아침,18490.6597,555.301683,421.4129677,656.6241085,1078.037076
11410520,천연동,낮,17400.04234,566.5217847,424.7130587,682.9533446,1107.666403
11410520,천연동,저녁,17783.24688,567.5287609,424.0586298,673.6644491,1097.723079
11410520,천연동,밤,18539.96529,562.6335351,414.854331,655.5225772,1070.376908
11410620,홍제1동,새벽,26654.33834,965.0855133,653.6061982,975.5258729,1629.132071
11410620,홍제1동,아침,25706.38367,926.3335414,632.4916598,951.893116,1584.384776
11410620,홍제1동,낮,22141.59843,805.9735564,585.568099,903.2699,1488.837999
11410620,홍제1동,저녁,23252.31524,849.3971065,612.5222793,933.2230467,1545.745326
11410620,홍제1동,밤,25769.45457,933.3542642,642.3770078,966.5122444,1608.889252
11410640,홍제3동,새벽,17650.08399,617.0796493,508.3489743,807.9217767,1316.270751
11410640,홍제3동,아침,17226.91156,607.8295271,492.0943753,781.2181497,1273.312525
11410640,홍제3동,낮,15931.50675,590.0386831,471.466065,767.182815,1238.64888
11410640,홍제3동,저녁,17181.86215,650.4638211,509.8826226,818.0641788,1327.946801
11410640,홍제3동,밤,17913.50102,655.5413675,520.1631927,820.349528,1340.512721
11410655,홍제2동,새벽,11366.19129,428.9220232,276.5895693,413.2985812,689.8881505
11410655,홍제2동,아침,10214.31056,381.8921122,253.3466514,382.4497478,635.7963992
11410655,홍제2동,낮,7910.780359,294.3648927,208.5533644,316.533152,525.0865164
11410655,홍제2동,저녁,9161.060218,344.0554457,235.8661385,347.4173529,583.2834914
11410655,홍제2동,밤,10856.65381,405.6334836,266.5417108,390.6618431,657.2035539
11410660,홍은1동,새벽,17868.715,668.8493892,475.3173761,687.8652361,1163.182612
11410660,홍은1동,아침,16204.63199,609.8920483,432.7261389,643.3957238,1076.121863
11410660,홍은1동,낮,12300.78077,461.0245048,340.8624349,540.1105296,880.9729645
11410660,홍은1동,저녁,13254.29988,514.3780647,373.0576788,579.526142,952.5838208
11410660,홍은1동,밤,16100.74453,607.9165632,431.0666466,642.9734861,1074.040133
11410685,홍은2동,새벽,27638.78078,932.1988288,659.2487892,1035.590053,1694.838842
11410685,홍은2동,아침,27609.59113,914.777734,644.8144233,1028.714241,1673.528664
11410685,홍은2동,낮,25219.59145,846.892234,601.9211149,961.7736743,1563.694789
11410685,홍은2동,저녁,26092.29213,930.5053738,656.3675231,1027.092,1683.459523
11410685,홍은2동,밤,27699.12572,969.7035427,677.6703779,1050.192671,1727.863049
11410690,남가좌1동,새벽,17973.49124,453.8056885,320.6283814,501.6955506,822.323932
11410690,남가좌1동,아침,16859.26478,431.2249987,305.0858455,477.784174,782.8700195
11410690,남가좌1동,낮,14448.37241,398.2909864,287.850891,458.1857558,746.0366468
11410690,남가좌1동,저녁,15559.00655,421.6192616,307.1050186,479.6722234,786.777242
11410690,남가좌1동,밤,16985.34229,432.6742426,310.4072342,481.8794849,792.2867191
11410700,남가좌2동,새벽,19510.15076,579.4624521,409.7564548,611.6970236,1021.453478
11410700,남가좌2동,아침,18868.3209,544.6000199,396.648287,608.2112772,1004.859564
11410700,남가좌2동,낮,17676.06549,507.2634785,384.8407177,615.2280167,1000.068734
11410700,남가좌2동,저녁,19235.58276,579.7114509,423.4501896,661.7187125,1085.168902
11410700,남가좌2동,밤,19960.54248,598.7333444,423.2320384,640.5576026,1063.789641
11410710,북가좌1동,새벽,15622.70513,474.6894227,317.0000226,504.2726721,821.2726947
11410710,북가좌1동,아침,15211.56085,456.8651307,304.3318099,493.1866813,797.5184912
11410710,북가좌1동,낮,13200.68011,402.6701996,283.9613357,469.0328536,752.9941893
11410710,북가좌1동,저녁,14136.18822,457.8874068,315.2645213,508.3139757,823.578497
11410710,북가좌1동,밤,15543.0458,486.6969161,319.342689,509.3184001,828.6610891
11410720,북가좌2동,새벽,39887.55747,1324.664966,999.3584589,1465.378653,2464.737112
11410720,북가좌2동,아침,37600.13541,1201.32801,915.3677275,1391.742993,2307.110721
11410720,북가좌2동,낮,32341.18791,1032.739543,809.1157028,1273.37077,2082.486473
11410720,북가좌2동,저녁,36467.69834,1219.627739,937.1517999,1430.253598,2367.405398
11410720,북가좌2동,밤,40306.6201,1341.965155,1003.000741,1490.603146,2493.603887
11410565,충현동,새벽,26552.71542,827.5411518,519.5490908,821.6176376,1341.166728
11410565,충현동,아침,32261.92007,919.2177284,606.7806949,930.6273402,1537.408035
11410565,충현동,낮,46657.00663,1157.08207,758.2695792,1129.192509,1887.462088
11410565,충현동,저녁,39142.20064,1059.363446,682.9522409,1022.235884,1705.188125
11410565,충현동,밤,29219.69447,891.104895,572.3804467,877.5010244,1449.881471
11410555,북아현동,새벽,35024.4896,1003.944041,662.4579222,946.985619,1609.443541
11410555,북아현동,아침,36531.8092,1022.591119,672.3194731,950.8267605,1623.146234
11410555,북아현동,낮,40172.78655,1001.549124,652.1744974,915.1804786,1567.354976
11410555,북아현동,저녁,32643.49868,888.6318309,583.8683835,844.1893314,1428.057715
11410555,북아현동,밤,33753.82308,981.6080994,644.3721284,936.4624438,1580.834572
11410585,신촌동,새벽,34787.71597,692.2210998,486.4022907,803.4595319,1289.861823
11410585,신촌동,아침,40974.78671,913.1430161,630.6749846,997.6605826,1628.335567
11410585,신촌동,낮,58832.15771,1271.397362,837.0419996,1287.229877,2124.271877
11410585,신촌동,저녁,52513.78241,960.2887818,620.9920245,973.467193,1594.459218
11410585,신촌동,밤,40264.64817,757.7922731,521.3333012,852.2082041,1373.541505
11410615,연희동,새벽,41298.40593,1068.606188,794.0925136,1235.971282,2030.063796
11410615,연희동,아침,40792.00016,1069.964493,786.0125938,1205.765699,1991.778293
11410615,연희동,낮,37508.32897,1018.731027,739.7019603,1150.149593,1889.851553
11410615,연희동,저녁,36922.25385,986.2669042,727.4914931,1140.988656,1868.480149
11410615,연희동,밤,39179.47466,1021.767767,754.5579477,1186.887651,1941.445599
11440590,용강동,새벽,27451.7472,738.653878,535.0543647,752.0910422,1287.145407
11440590,용강동,아침,27678.2164,747.5878454,554.5740102,770.5825672,1325.156577
11440590,용강동,낮,28654.71118,763.3724046,553.6140573,762.7277248,1316.341782
11440590,용강동,저녁,29164.3044,762.8167623,543.8403004,744.8826562,1288.722957
11440590,용강동,밤,28013.46914,743.004424,534.0329142,742.0799891,1276.112903
11440600,대흥동,새벽,17888.46768,352.0446892,263.2852112,401.4578945,664.7431057
11440600,대흥동,아침,19013.88279,409.4843711,304.9301279,451.5822888,756.5124167
11440600,대흥동,낮,22879.72447,537.1447438,380.3349665,557.5534048,937.8883713
11440600,대흥동,저녁,21970.82862,488.6759133,344.5786449,511.8354848,856.4141297
11440600,대흥동,밤,19421.39094,408.7118926,296.3472519,447.4122217,743.7594736
11440610,염리동,새벽,12513.87837,304.1888407,203.0965421,292.436532,495.5330741
11440610,염리동,아침,12769.47896,318.1065386,210.3190258,298.9423242,509.26135
11440610,염리동,낮,13482.04352,341.4528236,228.00192,316.7755674,544.7774874
